volcano_number,volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude,country,duration
332020,Mauna Loa,10224,Confirmed Eruption,SW rift zone (2440 m),0.0,1950.0,6.0,1.0,Historical Observations,1950.0,6.0,23.0,19.475,-155.608,United States,22 days
263310,Tengger Caldera,13528,Confirmed Eruption,Bromo,2.0,1950.0,5.0,27.0,Historical Observations,1950.0,8.0,16.0,-7.942,112.95,Indonesia,81 days
390080,Bristol Island,13209,Confirmed Eruption,NA,2.0,1950.0,3.0,27.0,Historical Observations,NA,NA,NA,-59.017,-26.533,United Kingdom,NA
264220,Iliboleng,16319,Confirmed Eruption,NA,2.0,1950.0,3.0,16.0,Historical Observations,1950.0,8.0,16.0,-8.342,123.258,Indonesia,153 days
261220,Kaba,15545,Confirmed Eruption,Kaba Vogelsang,1.0,1950.0,3.0,16.0,Historical Observations,1951.0,4.0,16.0,-3.522,102.615,Indonesia,396 days
233020,"Fournaise, Piton de la",14346,Confirmed Eruption,South flank (2080 m),2.0,1950.0,2.0,25.0,Historical Observations,1950.0,4.0,2.0,-21.244,55.708,France,36 days
283180,Azumayama,17934,Confirmed Eruption,Issaikyo (Oana and NW of Oana),1.0,1950.0,2.0,10.0,Historical Observations,1950.0,2.0,19.0,37.735,140.244,Japan,9 days
234010,Heard,14402,Confirmed Eruption,Mawson Peak,2.0,1950.0,1.0,24.0,Historical Observations,1952.0,3.0,12.0,-53.106,73.513,Australia,778 days
283210,Kurikomayama,18002,Confirmed Eruption,NA,2.0,1950.0,1.0,15.0,Historical Observations,NA,NA,NA,38.961,140.788,Japan,NA
351080,Galeras,11369,Confirmed Eruption,NA,2.0,1950.0,1.0,12.0,Historical Observations,1950.0,9.0,5.0,1.22,-77.37,Colombia,236 days
212040,Santorini,13892,Confirmed Eruption,Nea Kameni (Liatsikas dome),2.0,1950.0,1.0,10.0,Historical Observations,1950.0,2.0,2.0,36.404,25.396,Greece,23 days
282110,Asosan,17321,Confirmed Eruption,Naka-dake,2.0,1949.0,12.0,26.0,Historical Observations,1950.0,4.0,15.0,32.884,131.104,Japan,110 days
341130,Tacana,10620,Confirmed Eruption,SW flank,1.0,1949.0,12.0,22.0,Historical Observations,1950.0,1.0,16.0,15.132,-92.109,Mexico-Guatemala,25 days
211060,Etna,13785,Confirmed Eruption,NE Crater,1.0,1949.0,12.0,3.0,Historical Observations,1950.0,11.0,16.0,37.748,14.999,Italy,348 days
211060,Etna,13784,Confirmed Eruption,Central Crater and NW flank (2420-1900 m),2.0,1949.0,12.0,2.0,Historical Observations,1949.0,12.0,5.0,37.748,14.999,Italy,3 days
342090,Fuego,10555,Confirmed Eruption,NA,2.0,1949.0,11.0,0.0,Historical Observations,NA,NA,NA,14.473,-90.88,Guatemala,NA
261140,Marapi,15458,Confirmed Eruption,NA,2.0,1949.0,10.0,15.0,Historical Observations,1949.0,10.0,22.0,-0.38,100.474,Indonesia,7 days
282030,Suwanosejima,16934,Confirmed Eruption,O-take,2.0,1949.0,10.0,0.0,Historical Observations,1954.0,7.0,2.0,29.638,129.714,Japan,NA
282040,Nakanoshima,16953,Uncertain Eruption,On-take,1.0,1949.0,10.0,0.0,NA,NA,NA,NA,29.859,129.857,Japan,NA
233020,"Fournaise, Piton de la",14345,Uncertain Eruption,NA,2.0,1949.0,10.0,0.0,NA,NA,NA,NA,-21.244,55.708,France,NA
257070,Kuwae,15338,Confirmed Eruption,Karua,3.0,1949.0,10.0,0.0,Historical Observations,1949.0,12.0,0.0,-16.829,168.536,Vanuatu,NA
266100,Lokon-Empung,13752,Confirmed Eruption,Tompaluan,1.0,1949.0,9.0,14.0,Historical Observations,NA,NA,NA,1.358,124.792,Indonesia,NA
357110,Llaima,12060,Confirmed Eruption,NA,2.0,1949.0,9.0,0.0,Historical Observations,NA,NA,NA,-38.692,-71.729,Chile,NA
283260,Akita-Yakeyama,18085,Confirmed Eruption,Kare-numa,1.0,1949.0,8.0,30.0,Historical Observations,1949.0,9.0,1.0,39.964,140.757,Japan,2 days
383010,La Palma,13057,Confirmed Eruption,"San Juan, Llano del Banco, Hoyo Negro",2.0,1949.0,6.0,24.0,Historical Observations,1949.0,7.0,30.0,28.57,-17.83,Spain,36 days
264220,Iliboleng,16318,Confirmed Eruption,NA,2.0,1949.0,6.0,12.0,Historical Observations,NA,NA,NA,-8.342,123.258,Indonesia,NA
312160,Trident,20224,Confirmed Eruption,NA,NA,1949.0,6.0,0.0,Historical Observations,NA,NA,NA,58.236,-155.1,United States,NA
344070,"Negro, Cerro",10953,Confirmed Eruption,NA,2.0,1949.0,6.0,0.0,Historical Observations,1949.0,6.0,0.0,12.506,-86.702,Nicaragua,NA
351060,Purace,11336,Confirmed Eruption,NA,2.0,1949.0,5.0,26.0,Historical Observations,1949.0,6.0,11.0,2.32,-76.4,Colombia,16 days
262000,Krakatau,15600,Confirmed Eruption,Anak Krakatau,2.0,1949.0,5.0,12.0,Historical Observations,NA,NA,NA,-6.102,105.423,Indonesia,NA
300260,Klyuchevskoy,19442,Confirmed Eruption,NA,2.0,1949.0,5.0,0.0,Historical Observations,NA,NA,NA,56.056,160.642,Russia,NA
261140,Marapi,15457,Confirmed Eruption,Kepundan Bongsu,2.0,1949.0,4.0,29.0,Historical Observations,1949.0,4.0,30.0,-0.38,100.474,Indonesia,1 days
357060,"Azul, Cerro",11959,Confirmed Eruption,Quizapu,2.0,1949.0,4.0,15.0,Historical Observations,NA,NA,NA,-35.653,-70.761,Chile,NA
264250,Iliwerung,16342,Confirmed Eruption,NA,2.0,1949.0,4.0,9.0,Historical Observations,1949.0,4.0,29.0,-8.53,123.57,Indonesia,20 days
257070,Kuwae,15337,Confirmed Eruption,Karua,3.0,1949.0,4.0,0.0,Historical Observations,NA,NA,NA,-16.829,168.536,Vanuatu,NA
283110,Asamayama,17795,Confirmed Eruption,NA,2.0,1949.0,3.0,10.0,Historical Observations,1949.0,10.0,24.0,36.406,138.523,Japan,228 days
241080,Tongariro,14587,Confirmed Eruption,Ngauruhoe (south sub-crater),2.0,1949.0,2.0,9.0,Historical Observations,1949.0,3.0,3.0,-39.157,175.632,New Zealand,22 days
283090,Niigata-Yakeyama,17542,Confirmed Eruption,"NE-SW fissures, both sides of summit",2.0,1949.0,2.0,5.0,Historical Observations,1949.0,9.0,13.0,36.921,138.036,Japan,220 days
264220,Iliboleng,16317,Confirmed Eruption,NA,2.0,1949.0,2.0,4.0,Historical Observations,NA,NA,NA,-8.342,123.258,Indonesia,NA
332020,Mauna Loa,10223,Confirmed Eruption,Mokuaweoweo and SW rift zone,0.0,1949.0,1.0,6.0,Historical Observations,1949.0,5.0,31.0,19.475,-155.608,United States,145 days
268040,Gamkonora,16589,Confirmed Eruption,NA,2.0,1949.0,0.0,0.0,Historical Observations,NA,NA,NA,1.38,127.53,Indonesia,NA
264030,Rinjani,16220,Confirmed Eruption,NW flank of Gunung Barujari,0.0,1949.0,0.0,0.0,Historical Observations,1950.0,7.0,2.0,-8.42,116.47,Indonesia,NA
258010,Matthew Island,15358,Confirmed Eruption,West-Matthew,2.0,1949.0,0.0,0.0,Historical Observations,NA,NA,NA,-22.33,171.32,France,NA
353060,"Azul, Cerro",11724,Confirmed Eruption,NA,0.0,1949.0,0.0,0.0,Historical Observations,NA,NA,NA,-0.92,-91.408,Ecuador,NA
255020,Bagana,15127,Confirmed Eruption,NA,3.0,1948.0,12.0,1.0,Historical Observations,1951.0,12.0,1.0,-6.137,155.196,Papua New Guinea,1095 days
263060,Gede-Pangrango,15663,Confirmed Eruption,Kawah Leutik (Kawah Ratu),2.0,1948.0,11.0,15.0,Historical Observations,1949.0,2.0,5.0,-6.77,106.965,Indonesia,82 days
263180,Slamet,15757,Confirmed Eruption,NA,2.0,1948.0,11.0,14.0,Historical Observations,1948.0,12.0,15.0,-7.242,109.208,Indonesia,31 days
357120,Villarrica,12157,Confirmed Eruption,NA,3.0,1948.0,10.0,9.0,Historical Observations,1949.0,2.0,3.0,-39.42,-71.93,Chile,117 days
263250,Merapi,15907,Confirmed Eruption,NA,2.0,1948.0,9.0,29.0,Historical Observations,1948.0,12.0,0.0,-7.54,110.446,Indonesia,NA
257070,Kuwae,15336,Confirmed Eruption,Karua,2.0,1948.0,9.0,22.0,Historical Observations,1948.0,9.0,29.0,-16.829,168.536,Vanuatu,7 days
271080,Camiguin,16721,Confirmed Eruption,Upper NE flank of Hibok-Hibok,3.0,1948.0,9.0,1.0,Historical Observations,1953.0,7.0,16.0,9.203,124.673,Philippines,1779 days
241080,Tongariro,14586,Confirmed Eruption,Ngauruhoe,2.0,1948.0,9.0,0.0,Historical Observations,NA,NA,NA,-39.157,175.632,New Zealand,NA
344100,Masaya,11028,Confirmed Eruption,Santiago,1.0,1948.0,9.0,0.0,Historical Observations,1948.0,9.0,0.0,11.985,-86.165,Nicaragua,NA
353050,"Negra, Sierra",11707,Confirmed Eruption,NA,2.0,1948.0,8.0,0.0,Historical Observations,1949.0,2.0,0.0,-0.83,-91.17,Ecuador,NA
300260,Klyuchevskoy,19441,Confirmed Eruption,NA,2.0,1948.0,8.0,0.0,Historical Observations,NA,NA,NA,56.056,160.642,Russia,NA
282080,Aira,17085,Confirmed Eruption,East flank of Minami-dake (750 m),1.0,1948.0,7.0,27.0,Historical Observations,1948.0,7.0,27.0,31.593,130.657,Japan,0 days
353060,"Azul, Cerro",11723,Confirmed Eruption,NA,0.0,1948.0,6.0,30.0,Historical Observations,NA,NA,NA,-0.92,-91.408,Ecuador,NA
344040,Telica,10922,Confirmed Eruption,NA,2.0,1948.0,6.0,0.0,Historical Observations,1949.0,11.0,0.0,12.606,-86.84,Nicaragua,NA
241100,Ruapehu,14627,Confirmed Eruption,NA,1.0,1948.0,5.0,1.0,Historical Observations,NA,NA,NA,-39.28,175.57,New Zealand,NA
241080,Tongariro,14585,Confirmed Eruption,Ngauruhoe,2.0,1948.0,4.0,30.0,Historical Observations,1948.0,5.0,0.0,-39.157,175.632,New Zealand,NA
264220,Iliboleng,16316,Confirmed Eruption,NA,2.0,1948.0,4.0,29.0,Historical Observations,NA,NA,NA,-8.342,123.258,Indonesia,NA
311320,Akutan,20018,Confirmed Eruption,NA,2.0,1948.0,4.0,29.0,Historical Observations,1948.0,8.0,7.0,54.134,-165.986,United States,100 days
233010,Karthala,14198,Confirmed Eruption,Cheminee Nord (Changomeni),2.0,1948.0,4.0,22.0,Historical Observations,1948.0,6.0,16.0,-11.75,43.38,Comoros,55 days
357120,Villarrica,12156,Confirmed Eruption,NA,2.0,1948.0,4.0,10.0,Historical Observations,NA,NA,NA,-39.42,-71.93,Chile,NA
282110,Asosan,17320,Confirmed Eruption,Naka-dake,1.0,1948.0,4.0,9.0,Historical Observations,1948.0,12.0,0.0,32.884,131.104,Japan,NA
264250,Iliwerung,16341,Confirmed Eruption,East flank (Iligripe),2.0,1948.0,4.0,7.0,Historical Observations,1948.0,11.0,26.0,-8.53,123.57,Indonesia,233 days
344070,"Negro, Cerro",10952,Confirmed Eruption,NA,2.0,1948.0,3.0,31.0,Historical Observations,NA,NA,NA,12.506,-86.702,Nicaragua,NA
223020,Nyamuragira,14057,Confirmed Eruption,"SW flank (Gituro, Muhuboli), N flank",2.0,1948.0,3.0,1.0,Historical Observations,1948.0,7.0,15.0,-1.408,29.2,DR Congo,136 days
263310,Tengger Caldera,15621,Confirmed Eruption,Bromo,3.0,1948.0,2.0,15.0,Historical Observations,1948.0,4.0,25.0,-7.942,112.95,Indonesia,70 days
233020,"Fournaise, Piton de la",14344,Confirmed Eruption,South flank (le Chateau Fort),2.0,1948.0,2.0,14.0,Historical Observations,1948.0,3.0,8.0,-21.244,55.708,France,23 days
373010,Grimsvotn,12834,Uncertain Eruption,NA,0.0,1948.0,2.0,0.0,NA,NA,NA,NA,64.416,-17.316,Iceland,NA
344040,Telica,10921,Confirmed Eruption,NA,2.0,1948.0,1.0,0.0,Historical Observations,1948.0,1.0,0.0,12.606,-86.84,Nicaragua,NA
344120,Concepcion,11058,Confirmed Eruption,NA,1.0,1948.0,0.0,0.0,Historical Observations,1950.0,7.0,2.0,11.538,-85.622,Nicaragua,NA
345040,Poas,11164,Confirmed Eruption,NA,1.0,1948.0,0.0,0.0,Historical Observations,1951.0,7.0,2.0,10.2,-84.233,Costa Rica,NA
311360,Shishaldin,20026,Confirmed Eruption,NA,2.0,1948.0,0.0,0.0,Historical Observations,NA,NA,NA,54.756,-163.97,United States,NA
283260,Akita-Yakeyama,18084,Confirmed Eruption,Kare-numa,1.0,1948.0,0.0,0.0,Historical Observations,NA,NA,NA,39.964,140.757,Japan,NA
300070,Gorely,19022,Confirmed Eruption,NA,2.0,1947.0,12.0,0.0,Historical Observations,NA,NA,NA,52.559,158.03,Russia,NA
285040,Shikotsu,18625,Uncertain Eruption,Tarumai,1.0,1947.0,10.0,15.0,Historical Observations,1947.0,10.0,15.0,42.688,141.38,Japan,0 days
263060,Gede-Pangrango,15662,Confirmed Eruption,"Kawah Ratu?, Kawah Lanang",2.0,1947.0,9.0,2.0,Historical Observations,1948.0,1.0,28.0,-6.77,106.965,Indonesia,148 days
266030,Soputan,13594,Confirmed Eruption,NE flank (Aeseput),2.0,1947.0,8.0,22.0,Historical Observations,1947.0,8.0,27.0,1.112,124.737,Indonesia,5 days
351080,Galeras,11368,Uncertain Eruption,NA,2.0,1947.0,7.0,15.0,NA,NA,NA,NA,1.22,-77.37,Colombia,NA
344070,"Negro, Cerro",10951,Confirmed Eruption,Summit and NE flank,3.0,1947.0,7.0,9.0,Historical Observations,1947.0,8.0,2.0,12.506,-86.702,Nicaragua,24 days
283110,Asamayama,17794,Confirmed Eruption,E corner of crater bottom,1.0,1947.0,6.0,0.0,Historical Observations,1947.0,8.0,14.0,36.406,138.523,Japan,NA
313020,Iliamna,20286,Uncertain Eruption,NA,NA,1947.0,6.0,0.0,NA,NA,NA,NA,60.032,-153.09,United States,NA
282110,Asosan,17319,Confirmed Eruption,Naka-dake,2.0,1947.0,5.0,26.0,Historical Observations,1947.0,9.0,0.0,32.884,131.104,Japan,NA
351060,Purace,11335,Confirmed Eruption,NA,2.0,1947.0,4.0,27.0,Historical Observations,NA,NA,NA,2.32,-76.4,Colombia,NA
264270,Sirung,16358,Confirmed Eruption,NA,2.0,1947.0,4.0,0.0,Historical Observations,1947.0,5.0,0.0,-8.508,124.13,Indonesia,NA
300130,Karymsky,19176,Confirmed Eruption,NA,2.0,1947.0,4.0,0.0,Historical Observations,NA,NA,NA,54.049,159.443,Russia,NA
372070,Hekla,12749,Confirmed Eruption,"Hraungigur, Axlargigur, Toppgigur",4.0,1947.0,3.0,29.0,Historical Observations,1948.0,4.0,21.0,63.983,-19.666,Iceland,389 days
211060,Etna,13525,Confirmed Eruption,NE flank (3050-2150 m),1.0,1947.0,2.0,24.0,Historical Observations,1947.0,3.0,10.0,37.748,14.999,Italy,14 days
390020,Erebus,13104,Confirmed Eruption,NA,2.0,1947.0,2.0,0.0,Historical Observations,NA,NA,NA,-77.53,167.17,Antarctica,NA
211060,Etna,13524,Confirmed Eruption,"NE Crater, Central Crater",3.0,1947.0,1.0,29.0,Historical Observations,1947.0,2.0,24.0,37.748,14.999,Italy,26 days
243110,Niuafo'ou,14796,Uncertain Eruption,NA,NA,1947.0,1.0,0.0,NA,NA,NA,NA,-15.6,-175.63,Tonga,NA
241040,Whakaari/White Island,13356,Confirmed Eruption,Noisy Nellie Crater,2.0,1947.0,1.0,0.0,Historical Observations,NA,NA,NA,-37.52,177.18,New Zealand,NA
300240,Tolbachik,19305,Confirmed Eruption,NA,2.0,1947.0,1.0,0.0,Historical Observations,NA,NA,NA,55.832,160.326,Russia,NA
284140,Farallon de Pajaros,18491,Confirmed Eruption,North side,0.0,1947.0,1.0,0.0,Historical Observations,NA,NA,NA,20.546,144.893,United States,NA
341090,Popocatepetl,10549,Confirmed Eruption,NA,1.0,1947.0,1.0,0.0,Historical Observations,1947.0,2.0,0.0,19.023,-98.622,Mexico,NA
342090,Fuego,10554,Confirmed Eruption,NA,2.0,1947.0,0.0,0.0,Historical Observations,NA,NA,NA,14.473,-90.88,Guatemala,NA
233020,"Fournaise, Piton de la",14343,Confirmed Eruption,"Dolomieu, Grand Brule",2.0,1947.0,0.0,0.0,Historical Observations,NA,NA,NA,-21.244,55.708,France,NA
357120,Villarrica,12155,Confirmed Eruption,NA,1.0,1947.0,0.0,0.0,Historical Observations,NA,NA,NA,-39.42,-71.93,Chile,NA
282110,Asosan,17318,Confirmed Eruption,Naka-dake,2.0,1946.0,12.0,30.0,Historical Observations,1946.0,12.0,30.0,32.884,131.104,Japan,0 days
262000,Krakatau,15599,Confirmed Eruption,Anak Krakatau,2.0,1946.0,12.0,26.0,Historical Observations,1947.0,8.0,7.0,-6.102,105.423,Indonesia,224 days
251020,Manam,14916,Confirmed Eruption,South Crater,3.0,1946.0,12.0,1.0,Historical Observations,1947.0,9.0,0.0,-4.08,145.037,Papua New Guinea,NA
311320,Akutan,20017,Confirmed Eruption,NA,2.0,1946.0,12.0,0.0,Historical Observations,1947.0,1.0,0.0,54.134,-165.986,United States,NA
283210,Kurikomayama,18001,Confirmed Eruption,SE of Tsurugi-yama,2.0,1946.0,11.0,24.0,Historical Observations,NA,NA,NA,38.961,140.788,Japan,NA
241100,Ruapehu,14626,Confirmed Eruption,NA,1.0,1946.0,11.0,21.0,Historical Observations,1947.0,5.0,31.0,-39.28,175.57,New Zealand,191 days
290240,Sarychev Peak,18812,Confirmed Eruption,NA,4.0,1946.0,11.0,9.0,Historical Observations,1946.0,11.0,19.0,48.092,153.2,Russia,10 days
345040,Poas,11163,Confirmed Eruption,NA,1.0,1946.0,11.0,4.0,Historical Observations,NA,NA,NA,10.2,-84.233,Costa Rica,NA
283110,Asamayama,17793,Confirmed Eruption,NA,2.0,1946.0,10.0,29.0,Historical Observations,1946.0,10.0,30.0,36.406,138.523,Japan,1 days
263300,Semeru,16005,Confirmed Eruption,Jonggring Seloko,2.0,1946.0,10.0,29.0,Historical Observations,1947.0,6.0,0.0,-8.108,112.922,Indonesia,NA
300260,Klyuchevskoy,19440,Confirmed Eruption,"SE flank (Apakhonchich, ca. 1600 m)",2.0,1946.0,10.0,23.0,Historical Observations,1946.0,11.0,22.0,56.056,160.642,Russia,30 days
345030,Miravalles,11136,Confirmed Eruption,SW flank (near Las Hornillas),1.0,1946.0,9.0,14.0,Historical Observations,1946.0,9.0,14.0,10.748,-85.153,Costa Rica,0 days
243110,Niuafo'ou,14795,Confirmed Eruption,North flank,2.0,1946.0,9.0,9.0,Historical Observations,1946.0,9.0,17.0,-15.6,-175.63,Tonga,8 days
300130,Karymsky,19175,Confirmed Eruption,NA,2.0,1946.0,9.0,0.0,Historical Observations,1946.0,10.0,0.0,54.049,159.443,Russia,NA
311360,Shishaldin,20079,Confirmed Eruption,NA,2.0,1946.0,8.0,0.0,Historical Observations,1947.0,1.0,0.0,54.756,-163.97,United States,NA
262000,Krakatau,13387,Confirmed Eruption,Anak Krakatau,1.0,1946.0,7.0,25.0,Historical Observations,1946.0,7.0,25.0,-6.102,105.423,Indonesia,0 days
357110,Llaima,12059,Confirmed Eruption,NA,2.0,1946.0,7.0,23.0,Historical Observations,NA,NA,NA,-38.692,-71.729,Chile,NA
233020,"Fournaise, Piton de la",14342,Confirmed Eruption,Dolomieu crater and upper flanks,2.0,1946.0,6.0,18.0,Historical Observations,1946.0,7.0,5.0,-21.244,55.708,France,17 days
344100,Masaya,11027,Confirmed Eruption,Santiago,1.0,1946.0,6.0,0.0,Historical Observations,1947.0,12.0,0.0,11.985,-86.165,Nicaragua,NA
282110,Asosan,17317,Confirmed Eruption,Naka-dake,2.0,1946.0,4.0,29.0,Historical Observations,1946.0,6.0,24.0,32.884,131.104,Japan,56 days
290120,Kolokol Group,18771,Confirmed Eruption,Berg,2.0,1946.0,4.0,15.0,Historical Observations,NA,NA,NA,46.042,150.083,Russia,NA
300130,Karymsky,19174,Confirmed Eruption,NA,2.0,1946.0,4.0,0.0,Historical Observations,NA,NA,NA,54.049,159.443,Russia,NA
282090,Kirishimayama,17158,Uncertain Eruption,Karakuni-dake ?,2.0,1946.0,4.0,0.0,NA,NA,NA,NA,31.934,130.862,Japan,NA
241100,Ruapehu,14625,Confirmed Eruption,NA,2.0,1946.0,4.0,0.0,Historical Observations,1946.0,6.0,0.0,-39.28,175.57,New Zealand,NA
344040,Telica,10920,Confirmed Eruption,NA,2.0,1946.0,4.0,0.0,Historical Observations,1946.0,8.0,0.0,12.606,-86.84,Nicaragua,NA
351060,Purace,11334,Confirmed Eruption,NA,2.0,1946.0,3.0,0.0,Historical Observations,1946.0,4.0,0.0,2.32,-76.4,Colombia,NA
284070,Myojinsho,18315,Confirmed Eruption,Island at 31.95 N 140.02 E,2.0,1946.0,2.0,4.0,Historical Observations,NA,NA,NA,31.888,139.918,Japan,NA
211060,Etna,13523,Confirmed Eruption,NE Crater,1.0,1946.0,2.0,0.0,Historical Observations,1946.0,10.0,0.0,37.748,14.999,Italy,NA
263300,Semeru,13459,Confirmed Eruption,Jonggring Seloko,2.0,1946.0,2.0,0.0,Historical Observations,1946.0,5.0,0.0,-8.108,112.922,Indonesia,NA
282080,Aira,17084,Confirmed Eruption,East flank of Minami-dake (750 m),2.0,1946.0,1.0,0.0,Historical Observations,1946.0,11.0,0.0,31.593,130.657,Japan,NA
290100,Moyorodake [Medvezhia],18763,Uncertain Eruption,Kudriavy,2.0,1946.0,0.0,0.0,NA,NA,NA,NA,45.389,148.838,Japan - administered by Russia,NA
357070,"Chillan, Nevados de",11988,Confirmed Eruption,Volcán Nuevo,2.0,1946.0,0.0,0.0,Historical Observations,1947.0,0.0,0.0,-36.868,-71.378,Chile,NA
357010,Tupungatito,11897,Confirmed Eruption,NA,2.0,1946.0,0.0,0.0,Historical Observations,1947.0,0.0,0.0,-33.425,-69.797,Chile-Argentina,NA
282050,Kuchinoerabujima,16972,Confirmed Eruption,NNE-SSW fissure on E side of Shindake,2.0,1945.0,11.0,3.0,Historical Observations,1945.0,11.0,3.0,30.443,130.217,Japan,0 days
373010,Grimsvotn,12833,Uncertain Eruption,NA,1.0,1945.0,9.0,25.0,NA,NA,NA,NA,64.416,-17.316,Iceland,NA
282110,Asosan,17316,Confirmed Eruption,Naka-dake,2.0,1945.0,9.0,16.0,Historical Observations,1945.0,9.0,19.0,32.884,131.104,Japan,3 days
300130,Karymsky,19173,Confirmed Eruption,NA,2.0,1945.0,9.0,0.0,Historical Observations,NA,NA,NA,54.049,159.443,Russia,NA
300140,Maly Semyachik,17639,Confirmed Eruption,Ceno-Semiachik (Toitsky Crater),2.0,1945.0,9.0,0.0,Historical Observations,1946.0,4.0,15.0,54.135,159.674,Russia,NA
300060,Mutnovsky,13986,Confirmed Eruption,NA,2.0,1945.0,6.0,23.0,Historical Observations,NA,NA,NA,52.449,158.196,Russia,NA
300260,Klyuchevskoy,19439,Confirmed Eruption,"SE flank (Yubileinoye, 1000-1450 m)",3.0,1945.0,6.0,19.0,Historical Observations,1945.0,7.0,7.0,56.056,160.642,Russia,18 days
263300,Semeru,10032,Confirmed Eruption,Jonggring Seloko,2.0,1945.0,6.0,12.0,Historical Observations,1945.0,6.0,18.0,-8.108,112.922,Indonesia,6 days
211060,Etna,13522,Confirmed Eruption,NE Crater,1.0,1945.0,6.0,5.0,Historical Observations,1945.0,10.0,0.0,37.748,14.999,Italy,NA
311290,Okmok,19845,Confirmed Eruption,SW part of caldera (Cone A),2.0,1945.0,6.0,4.0,Historical Observations,1945.0,12.0,0.0,53.43,-168.13,United States,NA
233020,"Fournaise, Piton de la",14341,Confirmed Eruption,SE flank near Nez Coupe du Tremblet,2.0,1945.0,4.0,15.0,Historical Observations,1945.0,5.0,6.0,-21.244,55.708,France,21 days
357110,Llaima,12058,Confirmed Eruption,NA,3.0,1945.0,3.0,31.0,Historical Observations,1945.0,4.0,3.0,-38.692,-71.729,Chile,3 days
241100,Ruapehu,14624,Confirmed Eruption,NA,3.0,1945.0,3.0,8.0,Historical Observations,1945.0,12.0,0.0,-39.28,175.57,New Zealand,NA
300100,Avachinsky,19102,Confirmed Eruption,NA,4.0,1945.0,2.0,25.0,Historical Observations,1945.0,2.0,25.0,53.256,158.836,Russia,0 days
358020,Calbuco,12261,Confirmed Eruption,NA,NA,1945.0,0.0,0.0,Historical Observations,NA,NA,NA,-41.33,-72.618,Chile,NA
357070,"Chillan, Nevados de",11987,Uncertain Eruption,Volcán Nuevo,NA,1945.0,0.0,0.0,NA,NA,NA,NA,-36.868,-71.378,Chile,NA
255020,Bagana,15126,Confirmed Eruption,NA,2.0,1945.0,0.0,0.0,Historical Observations,1947.0,0.0,0.0,-6.137,155.196,Papua New Guinea,NA
262000,Krakatau,13386,Confirmed Eruption,Anak Krakatau,2.0,1945.0,0.0,0.0,Historical Observations,NA,NA,NA,-6.102,105.423,Indonesia,NA
264030,Rinjani,16219,Confirmed Eruption,NW flank of Barujari (Rombongan),2.0,1944.0,12.0,25.0,Historical Observations,1945.0,1.0,1.0,-8.42,116.47,Indonesia,7 days
300260,Klyuchevskoy,19438,Confirmed Eruption,NA,3.0,1944.0,12.0,9.0,Historical Observations,1945.0,1.0,20.0,56.056,160.642,Russia,42 days
263200,Dieng Volcanic Complex,15780,Confirmed Eruption,Sileri Crater,2.0,1944.0,12.0,4.0,Historical Observations,NA,NA,NA,-7.2,109.879,Indonesia,NA
342090,Fuego,10553,Confirmed Eruption,NA,2.0,1944.0,12.0,1.0,Historical Observations,NA,NA,NA,14.473,-90.88,Guatemala,NA
284120,Ioto,18407,Confirmed Eruption,North and west sides near the coast,1.0,1944.0,12.0,0.0,Historical Observations,NA,NA,NA,24.751,141.289,Japan,NA
